name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand,car_age,km_per_year,price_category
Maruti Swift VXI BSIII,2009.0,220000.0,67580.0,Petrol,Individual,Manual,Second Owner,Maruti,17.0,3754.4444444444443,Budget
Hyundai Santro Xing GLS,2014.0,140000.0,100000.0,Petrol,Individual,Manual,Third Owner,Hyundai,12.0,7692.307692307692,Budget
Maruti Esteem Lxi,2004.0,45000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,22.0,2608.695652173913,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Mahindra Scorpio 2.6 Turbo 7 Str,2008.0,325000.0,120000.0,Diesel,Individual,Manual,Second Owner,Mahindra,18.0,6315.789473684211,Mid-Range
Hyundai Verna CRDi SX,2010.0,300000.0,130000.0,Diesel,Individual,Manual,Second Owner,Hyundai,16.0,7647.058823529412,Mid-Range
Maruti 800 AC,2009.0,120000.0,250000.0,Petrol,Individual,Manual,Second Owner,Maruti,17.0,13888.888888888889,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Honda City i DTEC S,2014.0,520000.0,82000.0,Diesel,Individual,Manual,First Owner,Honda,12.0,6307.692307692308,Luxury
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Manual,First Owner,Hyundai,9.0,1989.0,Luxury
Mahindra Verito Vibe 1.5 dCi D6,2014.0,280000.0,40000.0,Diesel,Individual,Manual,First Owner,Mahindra,12.0,3076.923076923077,Mid-Range
Nissan Sunny XL D,2013.0,225000.0,78000.0,Diesel,Dealer,Manual,First Owner,Nissan,13.0,5571.428571428572,Budget
Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015.0,507500.0,48238.0,Petrol,Trustmark Dealer,Automatic,First Owner,Ford,11.0,4019.8333333333335,Luxury
Hyundai i20 1.2 Magna Executive,2016.0,535000.0,38365.0,Petrol,Dealer,Manual,First Owner,Hyundai,10.0,3487.7272727272725,Luxury
,2014.0,350000.0,60000.0,Diesel,Trustmark Dealer,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Maruti Baleno Zeta 1.2,2014.0,650000.0,49834.0,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,12.0,3833.3846153846152,Luxury
Honda Brio S MT,2013.0,295000.0,57353.0,Petrol,Trustmark Dealer,Manual,First Owner,Honda,13.0,4096.642857142857,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Trustmark Dealer,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Honda City i DTEC SV,2015.0,575000.0,63240.0,Diesel,Trustmark Dealer,Manual,First Owner,Honda,11.0,5270.0,Luxury
Mahindra Scorpio 1.99 S4,2016.0,509999.0,60000.0,Diesel,Individual,Manual,First Owner,Mahindra,10.0,5454.545454545455,Luxury
Maruti Alto LXi,2008.0,69000.0,100000.0,Petrol,Individual,Manual,First Owner,Maruti,18.0,5263.1578947368425,Budget
Tata Manza Aura Safire BS IV,2013.0,200000.0,60000.0,Petrol,Individual,Manual,First Owner,Tata,13.0,4285.714285714285,Budget
Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000.0,90000.0,Diesel,Individual,Manual,First Owner,Toyota,14.0,6000.0,Mid-Range
Tata Harrier XE,2020.0,426000.0,1000.0,Diesel,Individual,Manual,First Owner,Tata,6.0,142.85714285714286,Mid-Range
Ford Ecosport 1.5 Petrol Ambiente,2017.0,507500.0,6000.0,Petrol,Individual,Manual,First Owner,Ford,9.0,600.0,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,295000.0,90000.0,Diesel,Individual,Manual,Third Owner,Mahindra,11.0,7500.0,Mid-Range
Maruti Eeco 5 Seater AC BSIV,2017.0,260000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,9.0,3000.0,Budget
Tata Indica Vista Quadrajet LS,2012.0,120000.0,140000.0,Petrol,Individual,Manual,First Owner,Tata,14.0,9333.333333333334,Budget
Hyundai Verna SX,2007.0,155000.0,65000.0,Petrol,Dealer,Manual,First Owner,Hyundai,19.0,3250.0,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai Verna i (Petrol),2007.0,123000.0,50000.0,Petrol,Individual,Manual,Second Owner,Hyundai,19.0,2500.0,Budget
Hyundai Santro Xing XO,2006.0,80000.0,110000.0,Petrol,Individual,Manual,First Owner,Hyundai,20.0,5238.0952380952385,Budget
Maruti SX4 Celebration Petrol,2012.0,220000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,14.0,6000.0,Budget
Hyundai i20 Active S Diesel,2018.0,650000.0,37000.0,Diesel,Dealer,Manual,First Owner,Hyundai,8.0,4111.111111111111,Luxury
Maruti Alto 800 LXI,2018.0,285000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,8.0,3333.3333333333335,Mid-Range
Honda Amaze V CVT Petrol BSIV,2018.0,725000.0,26000.0,Petrol,Dealer,Automatic,First Owner,Honda,8.0,2888.8888888888887,Luxury
Tata Indica Vista Aqua 1.2 Safire BSIV,2010.0,97000.0,128000.0,Petrol,Individual,Manual,First Owner,Tata,16.0,7529.411764705882,Budget
Maruti Ciaz ZXi,2016.0,275000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,10.0,2727.2727272727275,Budget
Hyundai i20 Active SX Petrol,2016.0,550000.0,23000.0,Petrol,Dealer,Manual,First Owner,Hyundai,10.0,2090.909090909091,Luxury
Tata Indigo CR4,2012.0,187500.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,14.0,8000.0,Budget
Hyundai i10 Magna,2012.0,240000.0,40000.0,Petrol,Dealer,Manual,First Owner,Hyundai,14.0,2666.6666666666665,Budget
Tata New Safari DICOR 2.2 EX 4x2,2012.0,350000.0,65000.0,Diesel,Dealer,Manual,First Owner,Tata,14.0,4333.333333333333,Mid-Range
Hyundai EON Magna Plus,2015.0,245000.0,32000.0,Petrol,Dealer,Manual,First Owner,Hyundai,11.0,2666.6666666666665,Budget
Maruti Swift 1.3 VXi,2009.0,199000.0,52536.0,Petrol,Individual,Manual,First Owner,Maruti,17.0,2918.6666666666665,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Maruti Ritz VXI,2009.0,150000.0,80000.0,Petrol,Individual,Manual,First Owner,Maruti,17.0,4444.444444444444,Budget
Hyundai Creta 1.6 CRDi SX,2016.0,927999.0,90000.0,Diesel,Individual,Manual,First Owner,Hyundai,10.0,8181.818181818182,Luxury
Maruti Zen LXI,2003.0,70000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,23.0,2500.0,Budget
Hyundai Xcent 1.2 CRDi SX,2015.0,350000.0,55000.0,Diesel,Dealer,Manual,First Owner,Hyundai,11.0,4583.333333333333,Mid-Range
Maruti Swift VDI Optional,2015.0,275000.0,90000.0,Diesel,Individual,Manual,First Owner,Maruti,11.0,7500.0,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Hyundai Santro Xing XS,2008.0,150000.0,90000.0,Petrol,Individual,Manual,Second Owner,Hyundai,18.0,4736.8421052631575,Budget
Hyundai EON Era Plus,2015.0,250000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,11.0,2083.3333333333335,Budget
Hyundai Verna 1.6 SX CRDi (O),2014.0,675000.0,61000.0,Diesel,Dealer,Manual,First Owner,Hyundai,12.0,4692.307692307692,Luxury
Maruti S-Cross Alpha DDiS 200 SH,2018.0,950000.0,30000.0,Diesel,Individual,Manual,First Owner,Maruti,8.0,3333.3333333333335,Luxury
Maruti Eeco 5 STR With AC Plus HTR CNG,2014.0,409999.0,45000.0,CNG,Individual,Manual,First Owner,Maruti,12.0,3461.5384615384614,Mid-Range
Fiat Linea Emotion (Diesel),2011.0,225000.0,60000.0,Diesel,Individual,Manual,First Owner,Fiat,15.0,3750.0,Budget
Honda Civic 1.8 V MT,2008.0,350000.0,75000.0,Petrol,Individual,Manual,Second Owner,Honda,18.0,3947.3684210526317,Mid-Range
Tata Indica LSI,2005.0,51111.0,140000.0,Petrol,Individual,Manual,Third Owner,Tata,21.0,6363.636363636364,Budget
Chevrolet Sail 1.3 LS,2013.0,290000.0,56000.0,Diesel,Dealer,Manual,First Owner,Chevrolet,13.0,4000.0,Mid-Range
Toyota Camry Hybrid,2006.0,310000.0,62000.0,Electric,Dealer,Automatic,Second Owner,Toyota,20.0,2952.3809523809523,Mid-Range
Hyundai Verna CRDi SX,2007.0,212000.0,58000.0,Diesel,Dealer,Manual,Second Owner,Hyundai,19.0,2900.0,Budget
Skoda Octavia Elegance 2.0 TDI AT,2013.0,385000.0,49000.0,Diesel,Individual,Automatic,Second Owner,Skoda,13.0,3500.0,Mid-Range
Chevrolet Beat Diesel LT,2011.0,221000.0,56000.0,Diesel,Dealer,Manual,Second Owner,Chevrolet,15.0,3500.0,Budget
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,675000.0,73000.0,Diesel,Dealer,Manual,First Owner,Toyota,13.0,5214.285714285715,Luxury
Honda Amaze S i-Dtech,2014.0,421000.0,69000.0,Petrol,Dealer,Manual,First Owner,Honda,12.0,5307.692307692308,Mid-Range
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai Accent Executive CNG,2010.0,140000.0,54000.0,CNG,Individual,Manual,First Owner,Hyundai,16.0,3176.470588235294,Budget
Skoda Octavia Ambiente 1.9 TDI MT,2002.0,90000.0,116000.0,Diesel,Individual,Manual,Second Owner,Skoda,24.0,4640.0,Budget
Honda City Edge Edition Diesel SV,2018.0,830000.0,50000.0,Diesel,Individual,Manual,First Owner,Honda,8.0,5555.555555555556,Luxury
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Maruti Swift Vdi BSIII,2009.0,210000.0,109000.0,Diesel,Individual,Manual,Second Owner,Maruti,17.0,6055.555555555556,Budget
Maruti SX4 S Cross DDiS 320 Zeta,2017.0,700000.0,90000.0,Diesel,Individual,Manual,First Owner,Maruti,9.0,9000.0,Luxury
Tata Nano Cx BSIII,2014.0,45000.0,7000.0,Petrol,Individual,Manual,Second Owner,Tata,12.0,538.4615384615385,Budget
Tata Indigo LX,2012.0,125000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,14.0,8000.0,Budget
Hyundai Verna 1.6 VTVT S,2017.0,530000.0,64916.0,Petrol,Individual,Manual,First Owner,Hyundai,9.0,6491.6,Luxury
Ford Ecosport 1.5 DV5 MT Trend,2018.0,800000.0,37161.0,Diesel,Individual,Manual,First Owner,Ford,8.0,4129.0,Luxury
Maruti Baleno Zeta 1.2,2016.0,580000.0,15000.0,Petrol,Individual,Manual,First Owner,Maruti,10.0,1363.6363636363637,Luxury
Audi Q3 2.0 TDI Quattro Premium Plus,2012.0,1400000.0,118000.0,Diesel,Individual,Automatic,First Owner,Audi,14.0,7866.666666666667,Luxury
Renault KWID 1.0 RXL,2018.0,300000.0,50852.0,Petrol,Individual,Manual,First Owner,Renault,8.0,5650.222222222223,Mid-Range
Renault KWID RXT Optional,2016.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,Renault,10.0,2727.2727272727275,Mid-Range
Maruti Ciaz ZDi SHVS,2014.0,700000.0,77000.0,Diesel,Individual,Manual,First Owner,Maruti,12.0,5923.076923076923,Luxury
Nissan Sunny XL,2012.0,250000.0,70000.0,Petrol,Individual,Manual,Third Owner,Nissan,14.0,4666.666666666667,Budget
Chevrolet Tavera Neo 3 9 Str BSIII,2016.0,500000.0,70000.0,Petrol,Individual,Manual,First Owner,Chevrolet,10.0,6363.636363636364,Luxury
Honda Accord 2.4 AT,2009.0,428000.0,40000.0,Petrol,Individual,Automatic,First Owner,Honda,17.0,2222.222222222222,Mid-Range
Tata Harrier XZ BSIV,2019.0,1400000.0,33000.0,Diesel,Individual,Manual,First Owner,Tata,7.0,4125.0,Luxury
Hyundai EON Era Plus,2013.0,219000.0,53500.0,Petrol,Individual,Manual,Third Owner,Hyundai,13.0,3821.4285714285716,Budget
Maruti Ertiga SHVS LDI,2017.0,500000.0,40000.0,Diesel,Individual,Manual,First Owner,Maruti,9.0,4000.0,Luxury
Honda City i DTEC S,2014.0,520000.0,82000.0,Diesel,Individual,Manual,First Owner,Honda,12.0,6307.692307692308,Luxury
Mahindra Scorpio 1.99 S4,2016.0,509999.0,60000.0,Diesel,Individual,Manual,First Owner,Mahindra,10.0,5454.545454545455,Luxury
Maruti Baleno Alpha 1.2,2019.0,556000.0,24000.0,Petrol,Individual,Manual,First Owner,Maruti,7.0,3000.0,Luxury
Tata Indigo Grand Dicor,2014.0,225000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,12.0,9230.76923076923,Budget
Honda Amaze EX i-Dtech,2013.0,325000.0,65000.0,Petrol,Dealer,Manual,First Owner,Honda,13.0,4642.857142857143,Mid-Range
Maruti Swift VDI,2013.0,365000.0,65000.0,Diesel,Dealer,Manual,First Owner,Maruti,13.0,4642.857142857143,Mid-Range
Hyundai Creta 1.6 CRDi SX Plus,2015.0,850000.0,84000.0,Diesel,Dealer,Manual,First Owner,Hyundai,11.0,7000.0,Luxury
Toyota Etios GD SP,2013.0,350000.0,75000.0,Diesel,Dealer,Manual,First Owner,Toyota,13.0,5357.142857142857,Mid-Range
Maruti Swift VDI,2007.0,225000.0,50000.0,Diesel,Dealer,Manual,First Owner,Maruti,19.0,2500.0,Budget
Maruti Alto LX,2011.0,135000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,15.0,3125.0,Budget
Maruti Wagon R LXI Minor,2007.0,140000.0,49000.0,Petrol,Individual,Manual,First Owner,Maruti,19.0,2450.0,Budget
Maruti SX4 S Cross DDiS 320 Delta,2016.0,665000.0,560000.0,Diesel,Dealer,Manual,First Owner,Maruti,10.0,50909.09090909091,Luxury
Renault KWID RXT,2016.0,275000.0,14365.0,Petrol,Dealer,Manual,First Owner,Renault,10.0,1305.909090909091,Budget
Toyota Fortuner 2.8 4WD AT BSIV,2017.0,2750000.0,41000.0,Diesel,Individual,Automatic,First Owner,Toyota,9.0,4100.0,Luxury
Hyundai Verna 1.6 SX,2013.0,484999.0,65000.0,Diesel,Dealer,Manual,First Owner,Hyundai,13.0,4642.857142857143,Luxury
Maruti Swift Dzire VDI,2013.0,425000.0,61083.0,Diesel,Dealer,Manual,First Owner,Maruti,13.0,4363.071428571428,Mid-Range
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2014.0,565000.0,72000.0,Diesel,Dealer,Manual,First Owner,Mahindra,12.0,5538.461538461538,Luxury
Renault Duster 110PS Diesel RxL,2014.0,525000.0,65000.0,Diesel,Dealer,Manual,First Owner,Renault,12.0,5000.0,Luxury
Honda City 1.5 S MT,2010.0,409999.0,60000.0,Petrol,Individual,Manual,First Owner,Honda,16.0,3529.4117647058824,Mid-Range
Tata Tigor 1.2 Revotron XZ Option,2018.0,570000.0,5000.0,Petrol,Individual,Manual,First Owner,Tata,8.0,555.5555555555555,Luxury
Maruti SX4 Zxi BSIII,2007.0,160000.0,80000.0,Petrol,Individual,Manual,Third Owner,Maruti,19.0,4000.0,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Maruti Swift Dzire VDi,2010.0,300000.0,120000.0,Diesel,Individual,Manual,Third Owner,Maruti,16.0,7058.823529411765,Mid-Range
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2014.0,550000.0,79800.0,Diesel,Individual,Manual,First Owner,Ford,12.0,6138.461538461538,Luxury
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2015.0,550000.0,97000.0,Diesel,Dealer,Manual,Second Owner,Ford,11.0,8083.333333333333,Luxury
Ford Ecosport 1.5 Diesel Titanium Plus,2019.0,1250000.0,62091.0,Diesel,Dealer,Manual,First Owner,Ford,7.0,7761.375,Luxury
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,49957.0,Diesel,Dealer,Manual,First Owner,Ford,9.0,4995.7,Luxury
Ford Figo 1.5 Sports Edition MT,2017.0,600000.0,43235.0,Diesel,Dealer,Manual,First Owner,Ford,9.0,4323.5,Luxury
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018.0,925000.0,50699.0,Diesel,Individual,Manual,First Owner,Ford,8.0,5633.222222222223,Luxury
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,1800000.0,126000.0,Diesel,Dealer,Automatic,First Owner,Ford,10.0,11454.545454545454,Luxury
Ford Figo Aspire 1.5 TDCi Titanium Plus,2015.0,459999.0,140730.0,Diesel,Dealer,Manual,Second Owner,Ford,11.0,11727.5,Mid-Range
Hyundai i20 Active 1.2 SX,2015.0,565000.0,46000.0,Petrol,Individual,Manual,First Owner,Hyundai,11.0,3833.3333333333335,Luxury
Hyundai EON Era Plus,2013.0,170000.0,80000.0,Petrol,Individual,Manual,Third Owner,Hyundai,13.0,5714.285714285715,Budget
Toyota Qualis FS B3,2001.0,150000.0,256000.0,Diesel,Dealer,Manual,First Owner,Toyota,25.0,9846.153846153846,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Hyundai i20 Active 1.4 SX,2018.0,819999.0,40000.0,Diesel,Individual,Manual,First Owner,Hyundai,8.0,4444.444444444444,Luxury
Hyundai Elite i20 Diesel Asta Option,2019.0,819999.0,40000.0,Petrol,Individual,Manual,First Owner,Hyundai,7.0,5000.0,Luxury
Maruti Ritz VXi,2015.0,320000.0,40000.0,Petrol,Individual,Manual,First Owner,Maruti,11.0,3333.3333333333335,Mid-Range
Ford Ecosport 1.5 DV5 MT Titanium,2015.0,550000.0,135000.0,Petrol,Individual,Manual,Second Owner,Ford,11.0,11250.0,Luxury
Mahindra Bolero 2011-2019 SLX,2015.0,550000.0,50000.0,Diesel,Individual,Manual,First Owner,Mahindra,11.0,4166.666666666667,Luxury
Volkswagen Ameo 1.5 TDI Comfortline,2017.0,590000.0,98000.0,Diesel,Individual,Manual,First Owner,Volkswagen,9.0,9800.0,Luxury
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Honda City i DTec V,2017.0,950000.0,50000.0,Diesel,Individual,Manual,First Owner,Honda,9.0,5000.0,Luxury
Honda City i-DTEC VX,2017.0,1000000.0,8000000.0,Diesel,Individual,Manual,First Owner,Honda,9.0,800000.0,Luxury
Nissan Terrano XE 85 PS,2013.0,420000.0,120000.0,Diesel,Individual,Manual,First Owner,Nissan,13.0,8571.42857142857,Mid-Range
Fiat Punto EVO 1.3 Emotion,2017.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,Fiat,9.0,7000.0,Mid-Range
Maruti Swift Dzire VDI Optional,2017.0,720000.0,35000.0,Diesel,Individual,Manual,First Owner,Maruti,9.0,3500.0,Luxury
Maruti Celerio VDi,2015.0,275000.0,70000.0,Diesel,Individual,Manual,Second Owner,Maruti,11.0,5833.333333333333,Budget
Mahindra Thar 4X2,2014.0,500000.0,35000.0,Diesel,Individual,Manual,First Owner,Mahindra,12.0,2692.3076923076924,Luxury
Toyota Fortuner 2.7 2WD AT,2016.0,2500000.0,70000.0,Petrol,Individual,Automatic,Second Owner,Toyota,10.0,6363.636363636364,Luxury
Hyundai i20 1.4 Asta Option,2017.0,780000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,9.0,5000.0,Luxury
Maruti Swift Dzire ZDI,2015.0,484999.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,11.0,5000.0,Luxury
Volkswagen Vento Diesel Highline,2012.0,420000.0,90000.0,Diesel,Individual,Manual,Second Owner,Volkswagen,14.0,6000.0,Mid-Range
Mahindra XUV500 W10 AWD,2015.0,1225000.0,70000.0,Diesel,Individual,Manual,First Owner,Mahindra,11.0,5833.333333333333,Luxury
Tata Indica Vista TDI LX,2015.0,350000.0,50000.0,Diesel,Individual,Manual,Second Owner,Tata,11.0,4166.666666666667,Mid-Range
Mahindra Verito 1.5 D4 BSIV,2015.0,350000.0,120000.0,Diesel,Individual,Manual,Third Owner,Mahindra,11.0,10000.0,Mid-Range
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,800000.0,230000.0,Petrol,Individual,Manual,First Owner,Toyota,15.0,14375.0,Luxury
Hyundai Santro Xing XG AT,2004.0,125000.0,70000.0,Petrol,Individual,Automatic,Second Owner,Hyundai,22.0,3043.478260869565,Budget
Tata Indica V2 DLS BSII,2010.0,75000.0,100000.0,Diesel,Individual,Manual,Third Owner,Tata,16.0,5882.35294117647,Budget
,2014.0,350000.0,60000.0,Petrol,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Tata Indigo Classic Dicor,2012.0,215000.0,80000.0,Diesel,Individual,Manual,Third Owner,Tata,14.0,5333.333333333333,Budget
,2014.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Maruti Baleno Alpha 1.2,2017.0,625000.0,52000.0,Petrol,Dealer,Manual,First Owner,Maruti,9.0,5200.0,Luxury
Hyundai Grand i10 CRDi Magna,2017.0,350000.0,66000.0,Diesel,Dealer,Manual,First Owner,Hyundai,9.0,6600.0,Mid-Range
Maruti Ertiga SHVS ZDI,2014.0,880000.0,64000.0,Diesel,Dealer,Manual,First Owner,Maruti,12.0,4923.076923076923,Luxury
Hyundai Santro Xing GL Plus,2013.0,290000.0,49000.0,Petrol,Individual,Manual,First Owner,Hyundai,13.0,3500.0,Mid-Range
Tata Sumo GX TC 7 Str BSIII,2006.0,115999.0,100000.0,Diesel,Individual,Manual,Second Owner,Tata,20.0,4761.9047619047615,Budget
Maruti Vitara Brezza LDi Option,2017.0,685000.0,72000.0,Diesel,Dealer,Manual,First Owner,Maruti,9.0,7200.0,Luxury
Honda Jazz S,2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Honda,17.0,2777.777777777778,Mid-Range
Hyundai i20 1.4 Sportz,2017.0,680000.0,44000.0,Petrol,Dealer,Manual,First Owner,Hyundai,9.0,4400.0,Luxury
Maruti Swift Dzire VDI,2014.0,480000.0,101000.0,Diesel,Dealer,Manual,First Owner,Maruti,12.0,7769.2307692307695,Mid-Range
Maruti Swift VDI,2016.0,630000.0,55000.0,Diesel,Dealer,Manual,First Owner,Maruti,10.0,5000.0,Luxury
Honda City 1.5 GXI,2007.0,190000.0,115000.0,Petrol,Dealer,Manual,Second Owner,Honda,19.0,5750.0,Budget
Maruti Swift VDI,2015.0,500000.0,100000.0,Diesel,Individual,Manual,First Owner,Maruti,11.0,8333.333333333334,Luxury
Volkswagen Jetta 2.0L TDI Comfortline,2014.0,850000.0,52000.0,Diesel,Dealer,Manual,Second Owner,Volkswagen,12.0,4000.0,Luxury
Maruti SX4 ZDI,2011.0,350000.0,105000.0,Diesel,Dealer,Manual,First Owner,Maruti,15.0,6562.5,Mid-Range
,2014.0,350000.0,60000.0,Diesel,Dealer,Manual,First Owner,,12.0,4615.384615384615,Mid-Range
Maruti Swift VDI BSIV,2015.0,495000.0,105000.0,Diesel,Dealer,Manual,First Owner,Maruti,11.0,8750.0,Luxury
Maruti Ertiga SHVS VDI,2017.0,890000.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,9.0,6000.0,Luxury
Hyundai Verna CRDi 1.6 AT EX,2018.0,1100000.0,25000.0,Diesel,Individual,Automatic,Second Owner,Hyundai,8.0,2777.777777777778,Luxury
Mahindra XUV500 W8 2WD,2014.0,650000.0,218000.0,Diesel,Individual,Manual,Second Owner,Mahindra,12.0,16769.23076923077,Luxury
Hyundai Grand i10 1.2 CRDi Asta,2018.0,465000.0,25000.0,Diesel,Individual,Manual,First Owner,Hyundai,8.0,2777.777777777778,Mid-Range
Maruti Baleno Alpha 1.2,2017.0,275000.0,52000.0,Petrol,Dealer,Manual,First Owner,Maruti,9.0,5200.0,Budget
Hyundai Grand i10 CRDi Magna,2017.0,490000.0,66000.0,Petrol,Dealer,Manual,First Owner,Hyundai,9.0,6600.0,Luxury
Maruti Ertiga SHVS ZDI,2017.0,880000.0,64000.0,Diesel,Dealer,Manual,First Owner,Maruti,9.0,6400.0,Luxury
Hyundai Santro Xing GL Plus,2013.0,290000.0,49000.0,Petrol,Individual,Manual,First Owner,Hyundai,13.0,3500.0,Mid-Range
Tata Sumo GX TC 7 Str BSIII,2006.0,115999.0,100000.0,Diesel,Individual,Manual,Second Owner,Tata,20.0,4761.9047619047615,Budget
Maruti Vitara Brezza LDi Option,2017.0,275000.0,72000.0,Diesel,Dealer,Manual,First Owner,Maruti,9.0,7200.0,Budget
Honda Jazz S,2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Honda,17.0,2777.777777777778,Mid-Range
Hyundai i20 1.4 Sportz,2017.0,680000.0,44000.0,Diesel,Individual,Manual,First Owner,Hyundai,9.0,4400.0,Luxury
Maruti Swift Dzire VDI,2014.0,480000.0,101000.0,Diesel,Dealer,Manual,First Owner,Maruti,12.0,7769.2307692307695,Mid-Range
Maruti Swift VDI,2016.0,630000.0,55000.0,Diesel,Individual,Manual,First Owner,Maruti,10.0,5000.0,Luxury
,2014.0,350000.0,60000.0,Petrol,Dealer,Manual,Second Owner,,12.0,4615.384615384615,Mid-Range
Maruti Swift VDI,2015.0,500000.0,100000.0,Diesel,Dealer,Manual,First Owner,Maruti,11.0,8333.333333333334,Luxury
Volkswagen Jetta 2.0L TDI Comfortline,2014.0,850000.0,52000.0,Diesel,Dealer,Manual,Second Owner,Volkswagen,12.0,4000.0,Luxury
Maruti SX4 ZDI,2011.0,350000.0,105000.0,Diesel,Dealer,Manual,First Owner,Maruti,15.0,6562.5,Mid-Range
Renault Duster 85PS Diesel RxE,2013.0,425000.0,170000.0,Diesel,Dealer,Manual,First Owner,Renault,13.0,12142.857142857143,Mid-Range
